batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cumulative_flops,cumulative_flops_val_sync,decoder_loss,epoch,step,train/gradient_norm,train_loss,val/decoder_loss,val_loss
1.6375491619110107,34.36020278930664,3.58388090133667,21.30565643310547,0.1682126522064209,0.6106686592102051,1.2019039917100237e+17,,0.3866077661514282,12,2199,4.068502426147461,0.03236427903175354,,
1.8410097360610962,29.572298049926758,3.231682777404785,2.722925901412964,1.1868419647216797,0.5431801676750183,1.2292199837125837e+17,,0.44064027070999146,12,2249,3.713515043258667,0.01886492408812046,,
,,,,,,1.2565359757151437e+17,,0.47832030057907104,13,2299,3.8976986408233643,0.03698361665010452,,
1.6395721435546875,28.798612594604492,3.2841389179229736,15.282781600952148,0.2148914337158203,0.6099152565002441,1.2838519677177037e+17,,0.42369282245635986,13,2349,4.268486976623535,0.029011398553848267,,
1.8810079097747803,32.726478576660156,4.084321975708008,3.4354755878448486,1.1888666152954102,0.5316298604011536,1.3111679597202637e+17,,0.3775447607040405,13,2399,2.648094654083252,0.018548082560300827,,
1.8443480730056763,35.15739822387695,3.358910083770752,2.9270615577697754,1.1475365161895752,0.5421969890594482,1.3384839517228237e+17,,0.48019224405288696,13,2449,5.397890090942383,0.03289007022976875,,
,,,,,,1.3657999437253837e+17,,0.5452873110771179,14,2499,3.4797112941741943,0.03207305073738098,,
1.479166865348816,24.465343475341797,2.4800031185150146,14.079263687133789,0.1761457920074463,0.6760562658309937,1.3931159357279437e+17,,0.42760562896728516,14,2549,2.7921977043151855,0.03332472965121269,,
1.726149082183838,19.426271438598633,2.949000597000122,2.481208324432373,1.1885340213775635,0.5793242454528809,1.4204319277305037e+17,,0.55293869972229,14,2599,4.425647258758545,0.034309953451156616,,
,,,,,,1.4477479197330637e+17,,0.4789956212043762,15,2649,2.5101795196533203,0.031653471291065216,,
2.6507225036621094,85.47816467285156,10.083951950073242,78.8947525024414,0.12781524658203125,0.3772556185722351,1.4750639117356237e+17,,0.40247344970703125,15,2699,2.1675338745117188,0.020589157938957214,,
2.9880776405334473,59.09553527832031,9.175889015197754,7.670796871185303,1.1962106227874756,0.3346633315086365,1.5023799037381837e+17,,1.6707265377044678,15,2749,3.9043760299682617,0.02632950246334076,,
1.7162926197052002,38.88309097290039,3.7804601192474365,3.1799540519714355,1.1888411045074463,0.5826512575149536,1.5296958957407437e+17,,0.5558677315711975,15,2799,2.954960346221924,0.03589733690023422,,
,,,,,,1.5570118877433037e+17,,0.3937111496925354,16,2849,3.8409488201141357,0.023421619087457657,,
1.5914535522460938,27.963151931762695,2.8993022441864014,31.794212341308594,0.09118962287902832,0.6283563375473022,1.5843278797458637e+17,,0.4290109872817993,16,2899,5.579264163970947,0.035517431795597076,,
1.9883754253387451,37.21826171875,3.7012619972229004,3.128065824508667,1.1832430362701416,0.5029231309890747,1.6116438717484237e+17,,0.46461957693099976,16,2949,4.55789852142334,0.029532622545957565,,
,,,,,,1.6389600355496755e+17,,0.4281495213508606,17,2999,1.920776128768921,0.036308761686086655,,
,,,,,,,1.6389600355496755e+17,,17,2999,,,50.83784103393555,0.5182547569274902
1.6375025510787964,33.05961608886719,3.0492513179779053,17.996557235717773,0.1694352626800537,0.6106860637664795,1.6662760275522355e+17,,0.4776953458786011,17,3049,3.49893856048584,0.03398321568965912,,
1.9364490509033203,37.56400680541992,3.834350824356079,3.3257460594177246,1.1529295444488525,0.516409158706665,1.6935920195547955e+17,,0.566663920879364,17,3099,3.661503791809082,0.02733350172638893,,
2.1734836101531982,41.43430709838867,4.115264892578125,3.6107735633850098,1.1397182941436768,0.46009090542793274,1.7209080115573555e+17,,0.4498029351234436,17,3149,3.0457236766815186,0.030520623549818993,,
,,,,,,1.7482240035599155e+17,,0.36742711067199707,18,3199,5.7790117263793945,0.022210292518138885,,
1.4383949041366577,23.41774559020996,2.414897918701172,25.400272369384766,0.09507369995117188,0.6952193975448608,1.7755399955624755e+17,,0.4106910824775696,18,3249,3.2775628566741943,0.016149532049894333,,
1.7521333694458008,25.446775436401367,3.161728858947754,2.6623926162719727,1.187551736831665,0.570732831954956,1.8028559875650355e+17,,0.4295552372932434,18,3299,2.358046293258667,0.02972107194364071,,
,,,,,,1.8301719795675955e+17,,0.38387084007263184,19,3349,2.1457865238189697,0.019223123788833618,,
1.509395718574524,27.88479995727539,2.6569905281066895,34.178558349609375,0.07773852348327637,0.6625167727470398,1.8574879715701555e+17,,0.520670473575592,19,3399,3.0658035278320312,0.02565760537981987,,
1.667217493057251,22.254955291748047,3.2864885330200195,2.8621113300323486,1.1482741832733154,0.5998017191886902,1.8848039635727155e+17,,0.5677847266197205,19,3449,4.035007953643799,0.03090595081448555,,
1.5709848403930664,28.860363006591797,3.1205809116363525,2.6318020820617676,1.1857202053070068,0.6365433931350708,1.9121199555752755e+17,,0.4081764221191406,19,3499,3.8183600902557373,0.03210907429456711,,
,,,,,,1.9394359475778355e+17,,0.40659618377685547,20,3549,3.1999709606170654,0.01751028187572956,,
1.5411040782928467,26.590641021728516,2.549743890762329,13.691374778747559,0.18622994422912598,0.6488854289054871,1.9667519395803955e+17,,0.6106516718864441,20,3599,2.8364737033843994,0.03196641430258751,,
1.7064456939697266,18.494096755981445,2.611530065536499,2.1882786750793457,1.1934175491333008,0.5860133767127991,1.9940679315829555e+17,,0.656740128993988,20,3649,5.692568302154541,0.017857879400253296,,
,,,,,,2.0213839235855155e+17,,0.33488643169403076,21,3699,2.9467031955718994,0.010951302014291286,,
1.5240037441253662,27.842103958129883,2.7692344188690186,37.76576232910156,0.07332658767700195,0.6561663746833801,2.0486999155880755e+17,,0.4222829341888428,21,3749,2.68703556060791,0.03307300806045532,,
1.6286273002624512,19.50213050842285,2.316673994064331,1.95498788356781,1.185006856918335,0.6140140295028687,2.0760159075906355e+17,,0.41028493642807007,21,3799,2.6365911960601807,0.02275044284760952,,
1.6320250034332275,24.25383949279785,2.4112250804901123,2.055203676223755,1.1732292175292969,0.6127356886863708,2.1033318995931955e+17,,0.5014998912811279,21,3849,2.352661609649658,0.024021193385124207,,
,,,,,,2.1306478915957555e+17,,0.3726229667663574,22,3899,3.1721794605255127,0.015935100615024567,,
1.468658447265625,25.934165954589844,2.477367877960205,34.63623046875,0.07152533531188965,0.6808935403823853,2.1579638835983155e+17,,0.4313533902168274,22,3949,5.01406717300415,0.02315978705883026,,
1.6973083019256592,20.51222038269043,2.2726011276245117,1.917554259300232,1.1851561069488525,0.5891681909561157,2.1852798756008755e+17,,0.40010690689086914,22,3999,3.6932294368743896,0.012933679856359959,,
,,,,,,,2.1852798756008755e+17,,22,3999,,,53.10078048706055,0.5115756392478943
,,,,,,2.2125958676034355e+17,,0.3745558261871338,23,4049,4.267099380493164,0.016845669597387314,,
1.5010565519332886,25.34992027282715,2.4881057739257812,34.4114990234375,0.07230448722839355,0.6661974191665649,2.2399118596059955e+17,,0.4437471628189087,23,4099,7.413098335266113,0.024889854714274406,,
1.7045472860336304,21.94245719909668,3.0960652828216553,2.6068642139434814,1.1876587867736816,0.5866660475730896,2.2672278516085555e+17,,0.482840895652771,23,4149,7.399797439575195,0.025726228952407837,,
1.681796908378601,23.753849029541016,2.7445240020751953,2.314288854598999,1.185903787612915,0.594602108001709,2.2945440154098074e+17,,0.44446080923080444,23,4199,4.343536853790283,0.019071515649557114,,
,,,,,,2.3218600074123674e+17,,0.42715710401535034,24,4249,5.444271564483643,0.0160616934299469,,
1.454527735710144,23.433412551879883,2.3404762744903564,32.482723236083984,0.0720529556274414,0.6875084042549133,2.3491759994149274e+17,,0.7292459607124329,24,4299,5.403473377227783,0.02160254679620266,,
1.7116693258285522,20.31093978881836,2.3405070304870605,1.9745672941207886,1.1853265762329102,0.5842249989509583,2.3764919914174874e+17,,0.41752099990844727,24,4349,4.325723171234131,0.02500125952064991,,
1.5522854328155518,28.454858779907227,3.284921169281006,2.7703514099121094,1.185741662979126,0.6442114114761353,2.4038079834200474e+17,,0.2438914030790329,24,4399,2.97724986076355,0.007129391189664602,,
,,,,,,2.4311239754226074e+17,,0.36260688304901123,25,4449,2.597374200820923,0.016116466373205185,,
1.5164623260498047,28.499961853027344,2.833648920059204,36.03132629394531,0.0786440372467041,0.6594294905662537,2.4584399674251674e+17,,0.4880930185317993,25,4499,2.3566486835479736,0.027526475489139557,,
1.6679885387420654,21.486953735351562,2.682342290878296,2.2591307163238525,1.1873338222503662,0.5995244979858398,2.4857559594277274e+17,,0.5741525292396545,25,4549,2.3682873249053955,0.01820744015276432,,
,,,,,,2.5130719514302874e+17,,0.4451097846031189,26,4599,2.4781551361083984,0.021567530930042267,,
1.5838404893875122,32.93193817138672,3.145477056503296,38.93891143798828,0.0807797908782959,0.6313767433166504,2.5403879434328474e+17,,0.4466092586517334,26,4649,2.3453664779663086,0.01701430231332779,,
1.6413748264312744,21.751684188842773,2.66060209274292,2.2430808544158936,1.1861374378204346,0.6092453598976135,2.5677039354354074e+17,,0.4074207544326782,26,4699,3.551989793777466,0.020404500886797905,,
1.5182267427444458,21.871397018432617,2.2798190116882324,1.9237446784973145,1.1850943565368652,0.6586631536483765,2.5950199274379674e+17,,0.42452681064605713,26,4749,2.713566303253174,0.02070596069097519,,
,,,,,,2.6223359194405274e+17,,0.41186487674713135,27,4799,2.3662827014923096,0.03015987202525139,,
1.5547126531600952,32.348304748535156,3.8472437858581543,52.57356643676758,0.07317829132080078,0.6432057023048401,2.6496519114430874e+17,,0.47292691469192505,27,4849,3.729778289794922,0.01560208573937416,,
1.6577295064926147,23.4243221282959,2.723972797393799,2.4240987300872803,1.1237053871154785,0.6032347083091736,2.6769679034456474e+17,,0.5512832403182983,27,4899,3.7562711238861084,0.0334940031170845,,
,,,,,,2.7042838954482074e+17,,0.3800084590911865,28,4949,3.6136891841888428,0.018327318131923676,,
1.5053658485412598,26.1754093170166,2.532247543334961,35.06142044067383,0.07222318649291992,0.6642903089523315,2.7315998874507674e+17,,0.40736567974090576,28,4999,4.438179016113281,0.02457568794488907,,
,,,,,,,2.7315998874507674e+17,,28,4999,,,53.689083099365234,0.4723546504974365
1.4460136890411377,26.437454223632812,2.9750614166259766,2.508822202682495,1.1858398914337158,0.6915563941001892,2.7589158794533274e+17,,0.4772070050239563,28,5049,3.237107753753662,0.028140194714069366,,
1.2437818050384521,9.815714836120605,1.7536866664886475,1.4731796979904175,1.1904091835021973,0.8039995431900024,2.7862318714558874e+17,,0.37191516160964966,28,5099,1.884740948677063,0.021736089140176773,,
,,,,,,2.8135478634584474e+17,,0.36076033115386963,29,5149,2.5898265838623047,0.018528608605265617,,
1.5156340599060059,32.40407943725586,3.0000698566436768,19.70053482055664,0.1522836685180664,0.6597898602485657,2.8408638554610074e+17,,0.4037608504295349,29,5199,5.21926736831665,0.019410593435168266,,
1.8781465291976929,32.3597412109375,3.6561996936798096,3.072293758392334,1.1900553703308105,0.5324398279190063,2.8681798474635674e+17,,0.4252493381500244,29,5249,1.9041638374328613,0.025988705456256866,,
,,,,,,2.8954958394661274e+17,,0.395993173122406,30,5299,2.1810390949249268,0.02447747439146042,,
1.593239426612854,31.985876083374023,3.341273307800293,32.13850402832031,0.10396480560302734,0.6276520490646362,2.9228118314686874e+17,,0.4385402202606201,30,5349,1.9356889724731445,0.018984464928507805,,
1.933505892753601,34.568214416503906,3.532121181488037,2.967480421066284,1.1902761459350586,0.5171952247619629,2.9501278234712474e+17,,0.4361131191253662,30,5399,2.1718788146972656,0.01308287214487791,,
1.772149682044983,37.83167266845703,3.2544796466827393,2.727106809616089,1.1933817863464355,0.5642864108085632,2.9774438154738074e+17,,0.48324382305145264,30,5449,2.6940314769744873,0.017805185168981552,,
,,,,,,3.0047598074763674e+17,,0.4922524690628052,31,5499,1.856880784034729,0.02715202420949936,,
1.5275933742523193,33.29156494140625,3.062239170074463,21.535926818847656,0.14219212532043457,0.6546244621276855,3.0320757994789274e+17,,0.4437541961669922,31,5549,2.6753430366516113,0.01738136261701584,,
1.8045353889465332,30.93785285949707,3.3201370239257812,2.8131744861602783,1.1802101135253906,0.5541592836380005,3.0593917914814874e+17,,0.4014049172401428,31,5599,2.0157222747802734,0.01645670458674431,,
,,,,,,3.0867077834840474e+17,,0.46354931592941284,32,5649,2.7955825328826904,0.020601795986294746,,
1.7443158626556396,35.71992111206055,3.1953418254852295,24.163671493530273,0.13223743438720703,0.5732907056808472,3.1140237754866074e+17,,0.3513000011444092,32,5699,3.6109845638275146,0.020740598440170288,,
1.8959860801696777,33.54339599609375,3.1684296131134033,2.713083267211914,1.1678335666656494,0.52742999792099,3.1413397674891674e+17,,0.3649684190750122,32,5749,3.955052137374878,0.011867055669426918,,
1.586327075958252,35.111412048339844,3.5371546745300293,3.0324625968933105,1.1664297580718994,0.630387008190155,3.1686557594917274e+17,,0.41843801736831665,32,5799,2.7792937755584717,0.014142647385597229,,
,,,,,,3.1959717514942874e+17,,0.44758522510528564,33,5849,4.4178876876831055,0.02168978378176689,,
1.602095603942871,41.91522216796875,4.563690185546875,38.43451690673828,0.11873936653137207,0.6241824626922607,3.2232877434968474e+17,,0.34815818071365356,33,5899,2.7718963623046875,0.013894579373300076,,
1.8219350576400757,33.61035919189453,3.3829338550567627,2.888503313064575,1.1711719036102295,0.5488669872283936,3.2506037354994074e+17,,0.3556680679321289,33,5949,2.0440189838409424,0.023863665759563446,,
,,,,,,3.277920071099351e+17,,0.436382532119751,34,5999,2.7474091053009033,0.015203471295535564,,
,,,,,,,3.277920071099351e+17,,34,5999,,,58.429752349853516,0.4176905155181885
1.5840215682983398,34.07745361328125,2.980698347091675,23.039260864257812,0.12937474250793457,0.6313045620918274,3.305236063101911e+17,,0.345721960067749,34,6049,2.3403632640838623,0.0193021222949028,,
2.0376875400543213,33.49843215942383,3.237433671951294,2.8755249977111816,1.1258583068847656,0.4907523989677429,3.332552055104471e+17,,0.43057775497436523,34,6099,5.784549236297607,0.01622173935174942,,
1.7304750680923462,36.399776458740234,3.4223525524139404,2.983966827392578,1.146913766860962,0.5778759717941284,3.359868047107031e+17,,0.48890429735183716,34,6149,1.5802279710769653,0.018377717584371567,,
,,,,,,3.387184039109591e+17,,0.5787707567214966,35,6199,4.137301921844482,0.021780891343951225,,
1.6428850889205933,37.67176818847656,4.207154273986816,36.480403900146484,0.1153264045715332,0.608685314655304,3.414500031112151e+17,,0.42506396770477295,35,6249,6.2850542068481445,0.012884190306067467,,
1.9568935632705688,46.568233489990234,6.420562744140625,5.402115821838379,1.1885273456573486,0.5110139846801758,3.441816023114711e+17,,0.4191514253616333,35,6299,2.510499954223633,0.028207845985889435,,
,,,,,,3.469132015117271e+17,,0.4658156633377075,36,6349,1.73250412940979,0.015926163643598557,,
1.7258388996124268,49.10961151123047,5.750564098358154,56.42661666870117,0.10191226005554199,0.5794283747673035,3.496448007119831e+17,,0.3599764108657837,36,6399,2.529646873474121,0.016463108360767365,,
1.7713998556137085,27.438627243041992,2.9217731952667236,2.5738439559936523,1.135178804397583,0.564525306224823,3.523763999122391e+17,,0.33267128467559814,36,6449,2.5339481830596924,0.010282034054398537,,
1.8773696422576904,35.44873809814453,3.6766719818115234,3.093665838241577,1.1884515285491943,0.532660186290741,3.551079991124951e+17,,0.42082905769348145,36,6499,1.8366936445236206,0.021684613078832626,,
,,,,,,3.578395983127511e+17,,0.4465875029563904,37,6549,2.724851369857788,0.013554874807596207,,
1.9983140230178833,63.16330337524414,5.736290454864502,44.166908264160156,0.12987756729125977,0.5004218220710754,3.605711975130071e+17,,0.3343203067779541,37,6599,2.0409202575683594,0.013972814194858074,,
3.1155335903167725,68.52787780761719,7.891666412353516,6.5744733810424805,1.2003495693206787,0.3209722936153412,3.633027967132631e+17,,0.400778591632843,37,6649,2.227639675140381,0.011121219955384731,,
,,,,,,3.660343959135191e+17,,0.44219762086868286,38,6699,2.8601646423339844,0.014342017471790314,,
1.6543737649917603,31.380584716796875,3.178744316101074,3.457049608230591,0.9194962978363037,0.6044583320617676,3.687659951137751e+17,,0.37792009115219116,38,6749,1.9774500131607056,0.017000125721096992,,
3.0551047325134277,75.5006332397461,8.625372886657715,7.254847526550293,1.1889116764068604,0.32732102274894714,3.714975943140311e+17,,0.33822178840637207,38,6799,2.5606346130371094,0.013605162501335144,,
2.8171563148498535,74.14551544189453,8.486448287963867,7.134135723114014,1.1895551681518555,0.3549678921699524,3.742291935142871e+17,,0.4131631851196289,38,6849,2.0689265727996826,0.015458966605365276,,
,,,,,,3.769607927145431e+17,,0.4622519016265869,39,6899,4.8892903327941895,0.0167149156332016,,
2.0347299575805664,67.61958312988281,9.672332763671875,12.513514518737793,0.7729508876800537,0.49146568775177,3.796923919147991e+17,,0.3864399790763855,39,6949,1.7412612438201904,0.016309674829244614,,
3.342282772064209,70.43062591552734,9.823497772216797,8.244050979614258,1.1915862560272217,0.299196720123291,3.824239911150551e+17,,0.39290064573287964,39,6999,2.900726079940796,0.02369285374879837,,
,,,,,,,3.824239911150551e+17,,39,6999,,,57.61419677734375,0.3342103064060211
,,,,,,3.851555903153111e+17,,0.44297534227371216,40,7049,2.5271553993225098,0.016523094847798347,,
1.4849271774291992,28.545085906982422,2.9560799598693848,14.471121788024902,0.20427441596984863,0.6734336614608765,3.878871895155671e+17,,0.34428322315216064,40,7099,1.4523768424987793,0.01573105901479721,,
2.221076488494873,56.10044860839844,6.822701930999756,5.849043369293213,1.1664645671844482,0.4502321183681488,3.906187887158231e+17,,1.5994386672973633,40,7149,3.9997267723083496,0.0172257237136364,,
2.123715400695801,66.82312774658203,10.189918518066406,8.552061080932617,1.1915161609649658,0.4708728790283203,3.933503879160791e+17,,0.5152341723442078,40,7199,1.7840757369995117,0.0179036445915699,,
,,,,,,3.960819871163351e+17,,0.33375483751296997,41,7249,2.491837978363037,0.016776068136096,,
2.0438392162323,66.17559051513672,8.39035415649414,71.02173614501953,0.11813783645629883,0.4892752468585968,3.988135863165911e+17,,0.3470703363418579,41,7299,1.713752031326294,0.020270582288503647,,
2.5127718448638916,76.6108627319336,10.30583381652832,8.639097213745117,1.1929295063018799,0.3979668915271759,4.015451855168471e+17,,0.41560792922973633,41,7349,1.9172214269638062,0.016196750104427338,,
,,,,,,4.042767847171031e+17,,0.38931673765182495,42,7399,1.3358912467956543,0.02076110616326332,,
1.7504714727401733,47.43395233154297,5.791465759277344,56.60271072387695,0.10231781005859375,0.5712746381759644,4.070083839173591e+17,,0.4518863558769226,42,7449,2.253701686859131,0.015901289880275726,,
1.8697669506072998,31.66314697265625,2.981477737426758,2.6284570693969727,1.1343071460723877,0.5348260402679443,4.097399831176151e+17,,0.5420547127723694,42,7499,2.332609176635742,0.01397855393588543,,
1.6248878240585327,32.92789840698242,3.1578519344329834,2.656419277191162,1.1887626647949219,0.6154270768165588,4.124715823178711e+17,,0.4189457297325134,42,7549,2.2063684463500977,0.014134181663393974,,
,,,,,,4.152031815181271e+17,,0.33348673582077026,43,7599,4.681377410888672,0.011888057924807072,,
1.6261316537857056,35.91299057006836,3.182584524154663,24.944923400878906,0.12758445739746094,0.6149563789367676,4.179347807183831e+17,,0.3421313166618347,43,7649,1.5260220766067505,0.010378148406744003,,
1.9872322082519531,35.175567626953125,3.6430535316467285,3.0777995586395264,1.1836552619934082,0.5032124519348145,4.206663799186391e+17,,0.39402103424072266,43,7699,1.884263277053833,0.013327007181942463,,
,,,,,,4.233979791188951e+17,,0.3664292097091675,44,7749,2.062861919403076,0.010013537481427193,,
1.5669194459915161,32.97249984741211,2.8600656986236572,17.59891700744629,0.16251373291015625,0.6381949186325073,4.261295783191511e+17,,0.4767277240753174,44,7799,2.2518880367279053,0.014304622076451778,,
1.8577266931533813,32.967891693115234,3.9254350662231445,3.296969413757324,1.1906192302703857,0.5382922887802124,4.288611775194071e+17,,0.5018606781959534,44,7849,3.0365583896636963,0.018614552915096283,,
2.106818199157715,26.671022415161133,3.515989065170288,2.9578487873077393,1.1886980533599854,0.4746493995189667,4.315927767196631e+17,,0.38629794120788574,44,7899,2.224334239959717,0.012688775546848774,,
,,,,,,4.343243759199191e+17,,0.3772123456001282,45,7949,4.738368034362793,0.011461497284471989,,
1.9345532655715942,41.15673828125,5.578927993774414,22.253318786621094,0.2507009506225586,0.5169152021408081,4.370559751201751e+17,,0.5753554105758667,45,7999,2.386230945587158,0.01719091832637787,,
