cumulative_flops,cumulative_flops_val_sync,epoch,fused_dir,fused_pds,fused_wmse,step,train/gradient_norm,train_loss,val/fused_dir,val/fused_pds,val/fused_wmse,val_loss
2.703055878398935e+17,,266,0.734012246131897,0.4341970980167389,0.12447471916675568,4799,4.957669258117676,0.24129565060138702,,,,
2.731212824998052e+17,,269,0.6671305894851685,0.16520880162715912,0.1187562346458435,4849,0.6184527277946472,0.20199018716812134,,,,
2.7593695997984768e+17,,272,0.6927398443222046,0.959274411201477,0.14656442403793335,4899,2.404202699661255,0.3117658495903015,,,,
2.7875263745989018e+17,,274,0.7089705467224121,0.2676893174648285,0.1116320937871933,4949,1.611183524131775,0.20929808914661407,,,,
2.8156833211980186e+17,,277,0.6729174852371216,0.2226124256849289,0.10736402869224548,4999,0.5528656244277954,0.19691702723503113,,,,
2.8438400959984435e+17,,280,0.7299625873565674,0.6512778401374817,0.16264523565769196,5049,2.2051949501037598,0.30076926946640015,,,,
2.8719968707988685e+17,,283,0.6691656112670898,0.4533892273902893,0.12172611057758331,5099,2.1125993728637695,0.23398160934448242,,,,
2.9001536455992934e+17,,286,0.6713272929191589,0.2293216586112976,0.12117882072925568,5149,2.1843831539154053,0.21124371886253357,,,,
2.9283104203997184e+17,,288,0.6986580491065979,0.2902919054031372,0.14622576534748077,5199,2.6444437503814697,0.24512076377868652,,,,
2.956467538797527e+17,,291,0.7360187768936157,0.3380793333053589,0.11741006374359131,5249,4.123974800109863,0.2248198688030243,,,,
2.984624313597952e+17,,294,0.6778256893157959,0.20526215434074402,0.1236540675163269,5299,0.7520781755447388,0.21196284890174866,,,,
3.012781088398377e+17,,297,0.6903389096260071,0.28435730934143066,0.13417065143585205,5349,1.3972119092941284,0.2316402792930603,,,,
3.040937863198802e+17,,299,0.7240096926689148,0.07203777134418488,0.15504691004753113,5399,0.7370147109031677,0.23465165495872498,,,,
3.069094637999227e+17,,302,0.6966227889060974,0.45972466468811035,0.11905158311128616,5449,1.5200749635696411,0.23468631505966187,,,,
3.097251412799652e+17,,305,0.7387564778327942,0.9505967497825623,0.14764639735221863,5499,1.5153388977050781,0.31658172607421875,,,,
3.1254085311974605e+17,,308,0.6823852062225342,0.36427605152130127,0.12856152653694153,5549,0.7640821933746338,0.23322764039039612,,,,
3.1535653059978854e+17,,311,0.6670176982879639,0.28726819157600403,0.11636076867580414,5599,2.739152431488037,0.2117893546819687,,,,
3.1817220807983104e+17,,313,0.6936684846878052,0.5061560869216919,0.15275759994983673,5649,7.530247688293457,0.27274006605148315,,,,
3.2098788555987354e+17,,316,0.7150135040283203,0.6501489281654358,0.11462876200675964,5699,8.610156059265137,0.25114500522613525,,,,
3.23803563039916e+17,,319,0.6681007146835327,0.3489307165145874,0.11247973144054413,5749,3.5776071548461914,0.21418288350105286,,,,
3.266192405199585e+17,,322,0.6440249085426331,0.0971597358584404,0.12072218954563141,5799,0.7488608956336975,0.19484065473079681,,,,
3.294349523597394e+17,,324,0.6595297455787659,0.07933370023965836,0.10674156248569489,5849,1.4542701244354248,0.18062791228294373,,,,
3.322506298397819e+17,,327,0.6389983892440796,0.19068247079849243,0.08873903751373291,5899,1.7328656911849976,0.1717071235179901,,,,
3.350663073198244e+17,,330,0.684342086315155,0.2636837661266327,0.10964178293943405,5949,1.273032307624817,0.20444436371326447,,,,
3.378819847998669e+17,,333,0.657966673374176,0.5210827589035034,0.10945554822683334,5999,3.0485475063323975,0.22736048698425293,,,,
,3.378819847998669e+17,333,,,,5999,,,0.9071277379989624,18.76545524597168,0.39899179339408875,2.3662502765655518
3.406976622799094e+17,,336,0.6528461575508118,0.2464749813079834,0.11423447728157043,6049,2.511604070663452,0.20416659116744995,,,,
3.435133397599519e+17,,338,0.6597191095352173,0.1634630560874939,0.12390093505382538,6099,1.2001633644104004,0.2062191516160965,,,,
3.4632905159973274e+17,,341,0.7032245993614197,0.45013731718063354,0.11748678982257843,6149,3.9133970737457275,0.232822984457016,,,,
3.491447290797752e+17,,344,0.6362906694412231,0.12394184619188309,0.1039266362786293,6199,1.7657252550125122,0.17994987964630127,,,,
3.519604065598177e+17,,347,0.6322503089904785,0.07921114563941956,0.11801837384700775,6249,0.8332998752593994,0.18916451930999756,,,,
3.547760840398602e+17,,349,0.6579867005348206,0.24121412634849548,0.11711486428976059,6299,2.0615310668945312,0.20703494548797607,,,,
3.575917615199027e+17,,352,0.619513213634491,0.12275782972574234,0.08442459255456924,6349,1.7051297426223755,0.1586516946554184,,,,
3.604074733596836e+17,,355,0.7035702466964722,0.4254383146762848,0.11604360491037369,6399,2.1737372875213623,0.22894446551799774,,,,
3.632231508397261e+17,,358,0.6306482553482056,0.39256995916366577,0.10144766420125961,6449,2.6258034706115723,0.2037694901227951,,,,
3.660388283197686e+17,,361,0.638657808303833,0.2990887761116028,0.11027374863624573,6499,1.1534221172332764,0.20404841005802155,,,,
3.688545057998111e+17,,363,0.6686729788780212,0.3625561594963074,0.12573811411857605,6549,3.364623546600342,0.2288610339164734,,,,
3.716701832798536e+17,,366,0.7067673206329346,0.12768295407295227,0.1114783063530922,6599,1.0749393701553345,0.19492334127426147,,,,
3.7448586075989606e+17,,369,0.6682326793670654,0.1872192919254303,0.10607408732175827,6649,1.933701992034912,0.19161927700042725,,,,
3.773015725996769e+17,,372,0.6617833375930786,0.2948569059371948,0.12558497488498688,6699,3.4779107570648193,0.22124899923801422,,,,
3.801172500797194e+17,,374,0.6345184445381165,0.02456488274037838,0.08732946962118149,6749,0.4545280337333679,0.15323780477046967,,,,
3.829329275597619e+17,,377,0.5940533876419067,0.10437226295471191,0.07697910070419312,6799,0.998632550239563,0.14682166278362274,,,,
3.857486050398044e+17,,380,0.6711635589599609,0.40909022092819214,0.0995526909828186,6849,3.958554983139038,0.20757806301116943,,,,
3.885642825198469e+17,,383,0.6118823289871216,0.42565134167671204,0.08744905889034271,6899,0.7089999914169312,0.19120243191719055,,,,
3.913799599998894e+17,,386,0.6244677901268005,0.1697504222393036,0.10496243834495544,6949,2.2875614166259766,0.18438425660133362,,,,
3.941956718396703e+17,,388,0.634757399559021,0.057728320360183716,0.10160638391971588,6999,0.4011046290397644,0.17085495591163635,,,,
3.970113493197128e+17,,391,0.6773331165313721,0.06300818920135498,0.0911676213145256,7049,0.563019335269928,0.16520175337791443,,,,
3.9982702679975526e+17,,394,0.6628252267837524,0.4885755777359009,0.11311927437782288,7099,1.4770469665527344,0.2282593548297882,,,,
4.0264270427979776e+17,,397,0.6651588678359985,0.4334339201450348,0.11459404230117798,7149,2.751330852508545,0.22445333003997803,,,,
4.0545838175984026e+17,,399,0.6175258755683899,0.012835321947932243,0.08942130953073502,7199,0.3646581470966339,0.15245743095874786,,,,
4.0827405923988275e+17,,402,0.5835287570953369,0.04310418665409088,0.06969772279262543,7249,0.4128691852092743,0.1323610246181488,,,,
4.110897710796636e+17,,405,0.6503100395202637,0.21363428235054016,0.09882061928510666,7299,1.9024158716201782,0.1852150559425354,,,,
4.139054485597061e+17,,408,0.591005265712738,0.45414549112319946,0.08312403410673141,7349,1.8794982433319092,0.18763910233974457,,,,
4.167211260397486e+17,,411,0.6662718057632446,0.4612944722175598,0.12000386416912079,7399,1.3714896440505981,0.232760488986969,,,,
4.195368035197911e+17,,413,0.637965202331543,0.20891623198986053,0.12287230044603348,7449,1.3105981349945068,0.2075604498386383,,,,
4.223524809998336e+17,,416,0.6853163242340088,0.1372995376586914,0.09640403091907501,7499,1.8511489629745483,0.17866560816764832,,,,
4.251681584798761e+17,,419,0.6384443640708923,0.12494310736656189,0.09597872942686081,7549,1.4735087156295776,0.1723174750804901,,,,
4.2798387031965696e+17,,422,0.6148655414581299,0.17248892784118652,0.10490929335355759,7599,2.287385940551758,0.18364474177360535,,,,
4.3079954779969946e+17,,424,0.5925117135047913,0.10882189869880676,0.09476909041404724,7649,2.7894394397735596,0.1649024486541748,,,,
4.3361522527974195e+17,,427,0.6867550611495972,0.4189069867134094,0.10028528422117233,7699,1.3654441833496094,0.2108514904975891,,,,
4.3643090275978445e+17,,430,0.6536550521850586,0.20752061903476715,0.08866974711418152,7749,3.180034875869751,0.17478731274604797,,,,
4.3924658023982694e+17,,433,0.5944219827651978,0.33679962158203125,0.07998493313789368,7799,1.0666254758834839,0.1731070876121521,,,,
4.4206225771986944e+17,,436,0.5963296890258789,0.09822922199964523,0.08453080803155899,7849,1.3162412643432617,0.15398669242858887,,,,
4.448779695596503e+17,,438,0.6226692795753479,0.04467488452792168,0.09656299650669098,7899,0.3570651710033417,0.16329741477966309,,,,
4.476936470396928e+17,,441,0.6630626320838928,0.14900009334087372,0.08786427974700928,7949,1.814561128616333,0.1690705418586731,,,,
4.505093245197353e+17,,444,0.5851532220840454,0.029918882995843887,0.07864763587713242,7999,0.3595011830329895,0.14015483856201172,,,,
,4.505093245197353e+17,444,,,,7999,,,0.906078040599823,20.796175003051758,0.3523445427417755,2.5225696563720703
