pert,model,pds,cosine,pearson_top500,h1_l1,tier
DLG5,gate_x64,0.4933333333333333,0.03801336844551421,0.13194613784202233,345.2914160946566,mid
DNAJA3,gene_direct_x64,0.9933333333333333,0.3718686124782697,0.38612153021579343,1354.5528998880072,strong
DNAJA3,wavg_x64,0.9933333333333333,0.37595783142774136,0.4022831015984487,1354.5528998880072,strong
DNAJA3,gate_x64,0.9933333333333333,0.3718686124782697,0.38612153021579343,1354.5528998880072,strong
DNMT1,gene_direct_x64,0.08666666666666667,0.14994357957055082,0.19685377880037852,1217.1912972959708,strong
DNMT1,wavg_x64,0.07999999999999996,0.14599333300187572,0.1952245242266508,1217.1912972959708,strong
DNMT1,gate_x64,0.08666666666666667,0.14994357957055082,0.19685377880037852,1217.1912972959708,strong
EID2,gene_direct_x64,0.8733333333333333,0.04306761713028416,0.0394226867639959,182.26110675808377,weak
EID2,wavg_x64,0.8733333333333333,0.04306761713028416,0.0394226867639959,182.26110675808377,weak
EID2,gate_x64,0.8733333333333333,0.04306761713028416,0.0394226867639959,182.26110675808377,weak
EIF4B,gene_direct_x64,0.98,0.38990863503382195,0.5478425926971778,503.7977523695263,mid
EIF4B,wavg_x64,0.98,0.36029069989888807,0.523248060701896,503.7977523695263,mid
EIF4B,gate_x64,0.98,0.38990863503382195,0.5478425926971778,503.7977523695263,mid
EPB41L2,gene_direct_x64,0.98,0.25825518884796067,0.33735490524951767,1054.3737970006805,strong
EPB41L2,wavg_x64,0.8866666666666667,0.24769392248156888,0.32138861090788867,1054.3737970006805,strong
EPB41L2,gate_x64,0.98,0.25825518884796067,0.33735490524951767,1054.3737970006805,strong
EPHB4,gene_direct_x64,0.2666666666666667,0.0643510269743272,0.12313761962830869,773.076519006132,strong
EPHB4,wavg_x64,0.2666666666666667,0.0643510269743272,0.12313761962830869,773.076519006132,strong
EPHB4,gate_x64,0.2666666666666667,0.0643510269743272,0.12313761962830869,773.076519006132,strong
ETV4,gene_direct_x64,0.4733333333333334,0.22946941130230553,0.323328054583606,820.8018508805653,strong
ETV4,wavg_x64,0.4933333333333333,0.23166891427970782,0.32949570602009415,820.8018508805653,strong
ETV4,gate_x64,0.4733333333333334,0.22946941130230553,0.323328054583606,820.8018508805653,strong
EWSR1,gene_direct_x64,1.0,0.2852510534091751,0.38648401371841956,838.9224797488241,strong
EWSR1,wavg_x64,1.0,0.27648576570311734,0.3594588476761008,838.9224797488241,strong
EWSR1,gate_x64,1.0,0.2852510534091751,0.38648401371841956,838.9224797488241,strong
FDPS,gene_direct_x64,0.2666666666666667,0.11435257696579297,0.16336445357875465,1123.996496214062,strong
FDPS,wavg_x64,0.24,0.09817802094070234,0.13279917629684598,1123.996496214062,strong
FDPS,gate_x64,0.2666666666666667,0.11435257696579297,0.16336445357875465,1123.996496214062,strong
FOXH1,gene_direct_x64,0.6466666666666667,-0.024307737059741433,-0.031718339492196795,230.32673769337634,weak
FOXH1,wavg_x64,0.6466666666666667,-0.024307737059741433,-0.031718339492196795,230.32673769337634,weak
