pert,model,pds,cosine,pearson_top500,h1_l1,ref_l1
HSBP1,gene_direct_x16,0.2533333333333333,0.24909414959080808,0.3548177093691513,721.4182504001765,275.0048430673778
HSBP1,gene_direct_x32,0.26,0.24909414959080808,0.3548177093691513,721.4182504001765,275.0048430673778
HSBP1,gene_direct_x64,0.26,0.24909414959080808,0.3548177093691513,721.4182504001765,275.0048430673778
HSBP1,gene_direct_x128,0.26,0.24909414959080808,0.3548177093691513,721.4182504001765,275.0048430673778
HSBP1,gene_direct_x256,0.26,0.24909414959080808,0.3548177093691513,721.4182504001765,275.0048430673778
HSBP1,gene_top100_x16,0.26,0.30558214991609733,0.40691937370541564,721.4182504001765,275.0048430673778
HSBP1,gene_top100_x64,0.26,0.30558214991609733,0.40691937370541564,721.4182504001765,275.0048430673778
HSBP1,gene_top100_x256,0.26,0.30558214991609733,0.40691937370541564,721.4182504001765,275.0048430673778
HSBP1,gene_top200_x16,0.26,0.2943454108393575,0.38174759876357356,721.4182504001765,275.0048430673778
HSBP1,gene_top200_x64,0.26,0.2943454108393575,0.38174759876357356,721.4182504001765,275.0048430673778
HSBP1,gene_top200_x256,0.26,0.2943454108393575,0.38174759876357356,721.4182504001765,275.0048430673778
HSBP1,prog,0.26,0.29906234759727646,0.12799942043650753,721.4182504001765,275.0048430673778
IDE,zero,0.9066666666666666,0.0,0.0,136.25630480664404,198.80620374530554
IDE,h1_mean,0.9866666666666667,0.32546814526233697,0.005968492274940143,136.25630480664404,198.80620374530554
IDE,gene_direct,0.94,0.09025022934192217,0.13540514890073532,136.25630480664404,198.80620374530554
IDE,gene_scaled,0.9066666666666666,0.09025022934192217,0.13540514890073527,136.25630480664404,198.80620374530554
IDE,gene_top50,0.9066666666666666,0.24570689208766866,0.30054939798848906,136.25630480664404,198.80620374530554
IDE,gene_top50_scaled,0.9066666666666666,0.24570689208766866,0.3005493979884891,136.25630480664404,198.80620374530554
IDE,gene_top100,0.9066666666666666,0.18668588201697497,0.2258686672975264,136.25630480664404,198.80620374530554
